brandId,brandName,aliases,categoryId,logo,luxuryLevel,rankingWeight,brandStatus,originCountryId
pedro-del-hierro,Pedro del Hierro,"[""PedrodelHierro""]",fashion,,premium,76,active,spain
pegador,Pegador,[],fashion,,fashion,60,active,unknown
penhaligons,Penhaligon's,"[""Penhaligons"",""Penhaligon’s"",""Penhaligon s""]",beauty,,luxury,84,active,united-kingdom
pennyblack,Pennyblack,"[""Pennyblack""]",fashion,,premium,72,active,
penti,Penti,[],fashion,,fashion,50,active,unknown
pentik,Pentik,"[""Pentik Outlet"",""Pentik Store"",""Pentik Home""]",home,,lifestyle,70,active,finland
pepe-jeans,Pepe Jeans,"[""PepeJeans""]",fashion,,fashion,80,active,united-kingdom
pepe-jeans-london,Pepe Jeans London,[],fashion,,fashion,50,active,
pere-optika-outlet,Pere Optika Outlet,[],eyewear,,fashion,60,active,unknown
perfect-suit-factory,Perfect Suit Factory,"[""P.S.FA"",""PSFA"",""PerfectSuitFactory"",""P S FA""]",fashion,,fashion,68,active,japan
perfumania,Perfumania,[],beauty,,fashion,72,active,united-states
perry-ellis,Perry Ellis,"[""PerryEllis""]",fashion,,fashion,78,active,united-states
peserico,Peserico,[],fashion,,premium,78,active,italy
peter-thomas-roth,Peter Thomas Roth,"[""PeterThomasRoth""]",beauty,,premium,76,active,united-states
petit-bateau,Petit Bateau,"[""PetitBateau""]",children,,premium,78,active,france
petrol-industries,Petrol Industries,"[""PetrolIndustries""]",fashion,,fashion,68,active,netherlands
peuterey,Peuterey,[],fashion,,premium,80,active,italy
pharmacy295,Pharmacy295,"[""Pharmacy295""]",beauty,,fashion,60,active,greece
phase-eight,Phase Eight,"[""PhaseEight""]",fashion,,premium,72,active,united-kingdom
philipp-plein,Philipp Plein,"[""PhilippPlein""]",luxury,,luxury,88,active,switzerland
phone-outlet,Phone Outlet,"[""PhoneOutlet""]",electronics,,lifestyle,50,active,united-kingdom
pieces,PIECES,[],fashion,,fashion,50,active,
pierre-cardin,Pierre Cardin,"[""pierre cardin"",""PierreCardin""]",fashion,,premium,76,active,france
pitbull,Pitbull,[],fashion,,lifestyle,60,active,poland
pikolinos,Pikolinos,[],fashion,,premium,60,active,spain
pinalli,Pinalli,[],beauty,,fashion,60,active,
pink-victorias-secret,PINK,"[""Victoria’s Secret PINK"",""Victoria Secret PINK"",""Victoria's Secret PINK"",""Victoria s Secret PINK"",""VictoriasSecretPINK"",""VictoriaSecretPINK""]",fashion,,fashion,78,active,united-states
pinko,Pinko,[],fashion,,premium,84,active,italy
piquadro-the-bridge,Piquadro - The Bridge,[],fashion,,fashion,50,active,
piquadro,Piquadro / The Bridge,"[""Piquadro The Bridge"",""PiquadroTheBridge""]",accessories,,fashion,60,active,
playmobil,Playmobil,[],children,,lifestyle,76,active,germany
plaza,PLAZA,"[""Plaza""]",home,,fashion,68,active,japan
pleats-mama,Pleats Mama,"[""PleatsMama""]",shoes-bags,,fashion,70,active,south-korea
plein-sport,Plein Sport,"[""PleinSport""]",sportswear,,premium,72,active,switzerland
pme-legend,PME Legend,"[""PMELegend""]",fashion,,fashion,60,active,unknown
poke-house,Poke House,"[""PokeHouse""]",food,,lifestyle,60,active,
polham,POLHAM,"[""Polham""]",fashion,,fashion,70,active,south-korea
police,Police,[],eyewear,,fashion,72,active,italy
pollini,Pollini,[],shoes-bags,,premium,80,active,italy
polo-ralph-lauren,Polo Ralph Lauren,"[""Polo Ralph Lauren Factory Store"",""Ralph Lauren"",""PoloRalphLauren"",""RalphLauren"",""Polo""]",fashion,,premium,92,active,united-states
polo-ralph-lauren-children,Polo Ralph Lauren Children,"[""Ralph Lauren Children"",""RalphLaurenChildren"",""Ralph Lauren Kids"",""Polo Kids""]",children,,premium,82,active,united-states
polo-ralph-lauren-men,Polo Ralph Lauren Men,"[""Ralph Lauren Men"",""PoloRalphLaurenMen"",""RalphLaurenMen"",""Polo Men""]",fashion,,premium,82,active,united-states
polo-ralph-lauren-women,Polo Ralph Lauren Women,"[""Ralph Lauren Women"",""PoloRalphLaurenWomen"",""RalphLaurenWomen"",""Polo Women""]",fashion,,premium,82,active,united-states
pomellato,Pomellato,[],jewelry-watches,,luxury,84,active,italy
pompea,Pompea,[],fashion,,fashion,50,active,
pop-mart,Pop Mart,"[""POP MART"",""PopMart"",""POPMART""]",home,,lifestyle,74,active,china
porsche-design,Porsche Design,"[""PorscheDesign""]",home,,luxury,82,active,germany
portmeirion,Portmeirion,[],home,,lifestyle,50,active,united-kingdom
pottery-barn-outlet,Pottery Barn Outlet,"[""Pottery Barn"",""PotteryBarnOutlet"",""PotteryBarn""]",home,,premium,78,active,united-states
pourchet,Pourchet,[],shoes-bags,,premium,66,active,france
prada,Prada,[],luxury,,luxury,98,active,italy
premium-sneaker-outlet,Premium Sneaker Outlet,"[""Premium Sneaker""]",fashion,,fashion,60,active,unknown
pretty-ballerinas,Pretty Ballerinas,"[""PrettyBallerinas""]",shoes-bags,,premium,74,active,spain
primigi,Primigi,[],fashion,,fashion,50,active,
primor,Primor,[],beauty,,fashion,50,active,
prince-oliver,Prince Oliver,"[""Prince Oliver""]",fashion,,fashion,60,active,greece
printemps,Printemps,[],fashion,,premium,70,active,france
privilege,Privilege,[],fashion,,fashion,50,active,
pro-image-sports,Pro Image Sports,"[""ProImageSports""]",sportswear,,lifestyle,70,active,united-states
pro7,Pro7,[],electronics,,lifestyle,50,active,lithuania
procook,ProCook,[],home,,lifestyle,68,active,united-kingdom
profuomo,Profuomo,[],fashion,,premium,70,active,netherlands
project-x-paris,Project X Paris,"[""ProjectXParis""]",fashion,,lifestyle,70,active,france
prospecs,Prospecs,[],sportswear,,sports,72,active,south-korea
protest,Protest,[],sportswear,,fashion,60,active,unknown
prochnik,Próchnik,[],fashion,,premium,50,active,
p-s-paul-smith,PS Paul Smith,"[""P.S. Paul Smith"",""PSPaulSmith"",""P S Paul Smith""]",fashion,,premium,78,active,united-kingdom
psycho-bunny,Psycho Bunny,"[""PsychoBunny""]",fashion,,premium,78,active,united-states
puccini,Puccini,"[""Puccini"",""Puccini"",""Puccini Outlet""]",shoes-bags,,fashion,60,active,poland
pull-and-bear,Pull & Bear,[],fashion,,fashion,60,active,spain
puma,PUMA,"[""Puma"",""PUMA Outlet"",""PUMAOutlet""]",sportswear,,sports,92,active,germany
puma-kids,Puma Kids,"[""PumaKids""]",children,,fashion,70,active,germany
punto-blanco,Punto Blanco,[],fashion,,premium,60,active,spain
pupa,Pupa,"[""Pupa Milano""]",beauty,,lifestyle,70,active,italy
pupa-outlet,Pupa Outlet,"[""PupaOutlet""]",beauty,,fashion,60,active,
pure-path,Pure Path,"[""PurePath""]",fashion,,fashion,70,active,netherlands
purificacion-garcia,Purificación García,"[""Purificacion Garcia"",""PurificacionGarcia""]",fashion,,premium,78,active,spain
pushbutton,Pushbutton,[],fashion,,premium,72,active,south-korea
pyrenex,Pyrenex,[],fashion,,premium,68,active,france
original-factory-shop,The Original Factory Shop,"[""Original Factory Shop"",""OriginalFactoryShop""]",department-store,,lifestyle,58,active,united-kingdom
lisca,Lisca,[],fashion,,fashion,60,active,unknown
lonsdale-london,Lonsdale London,[],fashion,,fashion,60,active,unknown
ltb,LTB,[],fashion,,fashion,60,active,unknown
maya-maya,Maya Maya,[],fashion,,fashion,60,active,unknown
mercer,Mercer,[],fashion,,fashion,60,active,unknown
meyba,Meyba,[],fashion,,fashion,60,active,unknown
mylin,MyLin,[],fashion,,fashion,60,active,unknown
off-the-pitch,Off The Pitch,[],fashion,,fashion,60,active,unknown
optika-anda,Optika Anda,[],accessories,,fashion,60,active,unknown
optotim,Optotim,[],accessories,,fashion,60,active,unknown
palmers,Palmers,[],fashion,,fashion,60,active,unknown
polaroid,Polaroid,[],accessories,,fashion,60,active,unknown
oui,Oui,[],fashion,,fashion,50,active,unknown
parfum-outlet,Parfüm Outlet,"[""Parfum Outlet""]",beauty,,fashion,50,active,unknown
parkside,Parkside,[],fashion,,fashion,50,active,unknown
pirex-papir,Pirex Papír,"[""Pirex Papir""]",home-lifestyle,,fashion,50,active,unknown
petroff,Petroff,[],fashion,,fashion,50,active,unknown
maybelline-new-york,Maybelline New York,"[""Maybelline""]",beauty,,fashion,50,active,unknown
nyx-professional-makeup,NYX Professional Makeup,"[""NYX""]",beauty,,fashion,50,active,unknown
peluches-a-gogo,Peluches à Gogo,[],kids,,fashion,50,active,unknown
m-and-s-outlet,M&S Outlet,"[""M&S"",""M&S Outlet"",""Marks & Spencer"",""Marks & Spencer Outlet"",""Marks and Spencer"",""Marks and Spencer Outlet""]",fashion,,premium,84,active,united-kingdom
milano,Milano,[],fashion,,fashion,50,active,unknown
nipas-beauty,Nipa's Beauty,"[""Nipas Beauty"",""Nipa Beauty""]",beauty,,lifestyle,50,active,united-kingdom
pavers-skechers,Pavers / Skechers,"[""Pavers"",""Pavers Skechers"",""Pavers/Skechers"",""Skechers""]",shoes-bags,,lifestyle,66,active,united-kingdom
les-petites-bombes,Les Petites Bombes,"[""LPB Woman""]",fashion,,fashion,60,active,france
massimo-dutti,Massimo Dutti,[],fashion,,premium,76,active,spain
lacroix,Lacroix,[],fashion,,premium,70,active,france
lancaster,Lancaster,[],shoes-bags,,premium,70,active,france
lagostina-home-and-cook,Lagostina - Home & Cook,[],home,,fashion,50,active,italy
lemporio-del-tabacco,L'Emporio del Tabacco,[],fashion,,fashion,50,active,italy
montevago-luxury-bags,Montevago Luxury Bags,[],fashion,,fashion,50,active,italy
nuvola,NUVOLA,[],fashion,,fashion,50,active,italy
pittarosso,PittaRosso,[],fashion,,fashion,50,active,italy
luke-boys,LUKE Boys,"[""Luke Boys""]",fashion,,fashion,50,active,united-kingdom
outlet-sport,Outlet Sport,"[""Outletsport""]",sportswear,,sports,50,active,spain
pepco,PEPCO,"[""Pepco""]",fashion,,lifestyle,60,active,poland
marina-yachting,Marina Yachting,[],fashion,,premium,50,active,italy
outlet-el-corte-ingles,Outlet El Corte Inglés,[],department-store,,lifestyle,50,active,spain
primadonna,Primadonna,[],fashion,,fashion,50,active,italy
promise,Promise,[],fashion,,fashion,50,active,spain
marlu,Marlù,[],jewelry,,fashion,60,active,italy
meltin-wear,Meltin Wear,[],fashion,,fashion,60,active,italy
nero-lab,NERO.lab,[],fashion,,fashion,60,active,italy
nomade-style-in-motion,NŌMADE – Style in motion,[],fashion,,fashion,60,active,italy
opium-milano,Opium Milano,[],fashion,,fashion,60,active,italy
poltronesofa,Poltronesofà,[],home,,lifestyle,60,active,italy
lc-waikiki,LCWAİKİKİ,"[""LC Waikiki"",""LCW""]",fashion,,fashion,60,active,
legraff,LEGRAFF,[],fashion,,fashion,60,active,
lelas-company,LELAS COMPANY,"[""Lelas Company"",""Lelas Parfüm"",""LELAS""]",beauty,,lifestyle,60,active,
lescon,LESCON,[],sportswear,,sports,60,active,
linens,LINENS,"[""LINENS OUTLET"",""Linens Outlet""]",home,,lifestyle,60,active,
loris-parfum,LORİS PARFÜM,"[""Loris Parfüm""]",beauty,,lifestyle,60,active,
loya,LOYA,[],fashion,,fashion,60,active,
lufian,LUFİAN,"[""Lufian""]",fashion,,fashion,60,active,
mad-parfum,MAD PARFÜM,"[""Mad Parfüm""]",beauty,,lifestyle,60,active,
madame-coco,MADAME COCO,"[""Madame Coco""]",home,,lifestyle,60,active,
maraton,MARATON,[],sportswear,,sports,60,active,
melissa,MELİSSA,"[""Melissa""]",fashion,,fashion,60,active,
mi-shop,Mİ SHOP,"[""Mi Shop"",""MI STORE""]",electronics,,lifestyle,60,active,
miss-murem,MISS MUREM,"[""Miss Murem""]",fashion,,fashion,60,active,
mr-diy,MR.D.I.Y,"[""MR. D.I.Y"",""Mr. D.I.Y"",""MR.DIY""]",homeware,,lifestyle,60,active,
osmanli-oud-parfum,OSMANLI OUD PARFÜM,"[""Osmanlı Oud Parfüm""]",beauty,,lifestyle,60,active,
ozdilek,ÖZDİLEK,"[""Özdilek""]",home,,lifestyle,60,active,
ozgur-aksesuar,ÖZGÜR AKSESUAR,"[""Özgür Aksesuar""]",accessories,,lifestyle,60,active,
lizay,Lizay,[],jewelry-watches,,fashion,60,active,
migros,Migros,"[""5M Migros""]",food,,lifestyle,60,active,
nefeli-giyim,Nefeli Giyim,[],fashion,,fashion,60,active,
network,Network,[],fashion,,fashion,60,active,
opmar-optik,Opmar Optik,[],eyewear,,lifestyle,60,active,
osmanli-sarayi-kokulari,Osmanlı Sarayı Kokuları,[],beauty,,lifestyle,60,active,
panco,Panço,[],fashion,,fashion,60,active,
prime-kitap,Prime Kitap,[],books-stationery,,lifestyle,60,active,
les-benjamins,Les Benjamins,[],fashion,,lifestyle,50,active,
lg,LG,[],electronics,,lifestyle,50,active,
media-markt,MEDIA MARKT,"[""Media Markt""]",electronics,,lifestyle,50,active,
mudo,Mudo,"[""MUDO"",""Mudo Concept"",""MUDO CONCEPT""]",home,,lifestyle,50,active,
my-polo-home,MY POLO HOME,"[""My Polo Home""]",home,,lifestyle,50,active,
pintir,PINTIR,"[""Pintir""]",fashion,,lifestyle,50,active,
love-my-body,LOVE MY BODY,"[""LOVE MY BODY""]",fashion,,fashion,50,active,
mclub,MClub,[],beauty,,lifestyle,50,active,
menderes-home,MENDERES HOME,"[""MENDERES HOME""]",home,,lifestyle,50,active,
mion,Mion,[],beauty,,lifestyle,50,active,
muscent-perfume,MUSCENT PERFUME,"[""MUSCENT PERFUME""]",beauty,,lifestyle,50,active,
naramaxx,NARAMAXX,"[""NARAMAXX""]",fashion,,fashion,50,active,
occasion,OCCASION,"[""OCCASION""]",fashion,,fashion,50,active,
oxxo,OXXO,"[""OXXO""]",fashion,,fashion,50,active,
perfume-point,PERFUME POINT,"[""PERFUME POINT""]",beauty,,lifestyle,50,active,
mr-cep,Mr. Cep,[],electronics,,lifestyle,50,active,
n-sport,N Sport,[],sportswear,,sports,50,active,
neva-kuruyemis,Neva Kuruyemiş,[],food,,lifestyle,50,active,
nocturne,Nocturne,[],fashion,,fashion,50,active,
ozaltin-kuyumculuk,Özaltın Kuyumculuk,[],jewelry-watches,,premium,50,active,
madam-home,Madam Home,[],home,,lifestyle,50,active,
manche,Manche,[],fashion,,fashion,50,active,
miracle-woman,Miracle Woman,[],shoes-bags,,fashion,50,active,
morven,Morven,[],fashion,,fashion,50,active,
oxo-aksesuar,Oxo Aksesuar,[],accessories,,lifestyle,50,active,
palmiye,Palmiye,[],beauty,,lifestyle,50,active,
palmiye-soap-house,Palmiye Soap House,[],beauty,,lifestyle,50,active,
perotti,Perotti,[],home,,lifestyle,50,active,
lamodameda,Lamodameda,[],fashion,,fashion,50,active,
matmazel,Matmazel,[],shoes-bags,,fashion,50,active,
mizalle,Mizalle,[],fashion,,fashion,50,active,
modanisa,Modanisa,[],fashion,,fashion,50,active,
parle-paris,Parlé Paris,[],fashion,,fashion,50,active,
paulmark,Paulmark,[],fashion,,fashion,50,active,
pink-and-more,Pink & More,[],home,,lifestyle,50,active,
laura-bella,LAURA BELLA,[],fashion,,lifestyle,50,active,
lcw-dream,LCW DREAM,[],fashion,,fashion,50,active,
lcw-xside,LCW XSIDE,[],fashion,,fashion,50,active,
lui-jo-milano,LUI JO MILANO,[],fashion,,lifestyle,50,active,
mado,Mado,"[""Mado Dondurma""]",food,,lifestyle,50,active,
manuka,MANUKA,[],fashion,,lifestyle,50,active,
minikido,MİNİKİDO,[],fashion,,fashion,50,active,
mudo-collection,MUDO COLLECTION,[],fashion,,fashion,50,active,
nomination-italy,NOMINATION ITALY,[],jewelry-watches,,lifestyle,50,active,
opticity,OPTICITY,[],eyewear,,lifestyle,50,active,
orients-silver,ORİENT'S SİLVER,[],jewelry-watches,,lifestyle,50,active,
perge-kuyumculuk,PERGE KUYUMCULUK,[],jewelry-watches,,lifestyle,50,active,
piserro,PİSERRO,[],fashion,,lifestyle,50,active,
polo-garage,POLO GARAGE,[],fashion,,lifestyle,50,active,
purpur-accessories,PURPUR ACCESSORIES,[],accessories,,lifestyle,50,active,
lome-kids,Lome Kids,[],kids,,lifestyle,50,active,unknown
little-castle,Little Castle,[],kids,,lifestyle,50,active,unknown
lifestyle,Lifestyle,[],fashion,,fashion,50,active,unknown
luxe-marca,Luxe Marca,[],fashion,,fashion,50,active,unknown
mr-grey,Mr. Grey,[],fashion,,fashion,50,active,unknown
mumuso,Mumuso,[],gifts,,lifestyle,50,active,unknown
menbur,Menbur,[],fashion,,fashion,50,active,unknown
ontime,Ontime,[],jewelry-watches,,lifestyle,50,active,unknown
pharmacy-for-less,Pharmacy For Less,[],health-beauty,,lifestyle,50,active,unknown
optic-art-optical,Optic Art Optical,[],eyewear,,lifestyle,50,active,unknown
optics-for-less,Optics for Less,[],eyewear,,lifestyle,50,active,unknown
nu-athlete,Nu Athlete,[],sportswear,,sports,50,active,unknown
myshops,Myshops,[],fashion,,fashion,50,active,unknown
logo-opia,Logo Opia,[],fashion,,fashion,50,active,unknown
lulu-hypermarket,Lulu Hypermarket,[],department-store,,lifestyle,50,active,unknown
lenskart,Lenskart,[],eyewear,,lifestyle,50,active,unknown
notino-gallery,Notino Gallery,[],beauty,,lifestyle,50,active,unknown
mario-barutti,Mario Barutti,[],fashion,,fashion,50,active,unknown
lily-s,Lily's,[],fashion,,fashion,50,active,unknown
la-zotti,La Zotti,[],fashion,,fashion,50,active,unknown
louis-feraud,Louis Feraud,[],fashion,,fashion,50,active,unknown
optivision,OptiVision,[],eyewear,,lifestyle,50,active,unknown
molini,Molini,[],fashion,,fashion,50,active,unknown
native-art-gallery,Native Art Gallery,[],gifts,,lifestyle,50,active,unknown
let-s-vape,Let's Vape,[],accessories,,lifestyle,50,active,unknown
orlando-sports,Orlando Sports,[],sportswear,,sports,50,active,unknown
nishat-linen,Nishat Linen,[],fashion,,fashion,50,active,unknown
nayomi,Nayomi,[],fashion,,fashion,50,active,unknown
necktie-corner,Necktie Corner,[],fashion,,fashion,50,active,unknown
little-angels,Little Angels,[],kids,,lifestyle,50,active,unknown
olivia-burton,Olivia Burton,[],jewelry-watches,,lifestyle,50,active,unknown
priceless,Priceless,[],fashion,,fashion,50,active,unknown
mario-bruni,Mario Bruni,[],fashion,,fashion,50,active,unknown
la-vie-en-rose,La Vie En Rose,[],fashion,,fashion,50,active,unknown
la-senza,La Senza,[],fashion,,fashion,50,active,unknown
osvaldo-sabatini,Osvaldo Sabatini,[],fashion,,fashion,50,active,unknown
opera-shoes,Opera Shoes,[],shoes-bags,,lifestyle,50,active,unknown
petra-cosmetics,Petra Cosmetics,[],beauty,,lifestyle,50,active,unknown
l-l-bean,L.L.Bean,[],fashion,,,50,active,
lephil,Lephil,[],fashion,,,50,active,
lily-brown,Lily Brown,[],fashion,,,50,active,
mackintosh,Mackintosh,[],fashion,,,50,active,
maison-kitsune,Maison Kitsuné,[],fashion,,,50,active,
maison-special,Maison Special,[],fashion,,,50,active,
margaret-howell,Margaret Howell,[],fashion,,,50,active,
mezzo-piano,Mezzo Piano,[],kids,,,50,active,
new-balance-golf,New Balance Golf,[],sportswear,,,50,active,
orobianco,Orobianco,[],fashion,,,50,active,
patou,Patou,[],fashion,,,50,active,
ping,Ping,[],sportswear,,,50,active,
pokemon-store,Pokemon Store,[],kids,,,50,active,
pierre-marcolini,Pierre Marcolini,[],food-chocolate,,,50,active,
madras-lanvin-collection,madras / LANVIN COLLECTION,[],fashion,,lifestyle,50,active,
niko-and,niko and...,[],fashion,,lifestyle,50,active,
nihonbashi-kiya,Nihonbashi Kiya,[],homeware,,lifestyle,50,active,
lunetterie,Lunetterie,[],eyewear,,lifestyle,50,active,
lovot-store-lab,LOVOT Store lab.,[],electronics,,lifestyle,50,active,
oriental-traffic,ORiental TRaffic,[],shoes-bags,,lifestyle,50,active,
nicole,NICOLE,[],fashion,,lifestyle,50,active,
matsumoto-kiyoshi,Matsumoto Kiyoshi OUTLET,[],health-beauty,,lifestyle,50,active,
papas-mademoiselle-nonnon,PAPAS/MADEMOISELLE NONNON,[],fashion,,lifestyle,50,active,
pallas-palace,PAL'LAS PALACE,[],fashion,,lifestyle,50,active,
mont-bell,mont-bell,"[""Montbell"",""mont-bell/mont-bell factory outlet""]",outdoor,,lifestyle,50,active,
paul-smith-underwear,Paul Smith UNDERWEAR,[],fashion,,lifestyle,50,active,
mila-owen-celford,Mila Owen / CELFORD,[],fashion,,lifestyle,50,active,
mackintosh-philosophy,MACKINTOSH PHILOSOPHY,[],fashion,,lifestyle,50,active,
mackintosh-london,MACKINTOSH LONDON,[],fashion,,lifestyle,50,active,
moda-claire,Moda Claire,"[""Moda Claire Outlet""]",fashion,,lifestyle,50,active,
nishikawa,nishikawa,[],home,,lifestyle,50,active,
paul-stuart,Paul Stuart,[],fashion,,lifestyle,50,active,
lucien-pellat-finet-jacob-coen,lucien pellat-finet / Jacob coen,[],fashion,,lifestyle,50,active,
lanvin-collection,LANVIN COLLECTION,[],fashion,,lifestyle,50,active,
mercedes-benz,Mercedes-Benz,[],electronics,,lifestyle,50,active,
manolo-blahnik-fragrance-outlet,MANOLO BLAHNIK / FRAGRANCE OUTLET,[],shoes-bags,,lifestyle,50,active,
